STARTcounty,agr_share_1831,NrGentry,mills,copyhold_count_1850,market_1600,valordummy,mill,perc_catholics_1800,ind_share_1831
NORTHUMBERLAND,.81818181,1,0,,,0,0,0,.18181819
NORTHUMBERLAND,.75,1,0,,,0,0,.14285715,.125
NORTHUMBERLAND,.67441863,0,0,,,0,0,.051282052,.25581396
NORTHUMBERLAND,1,0,0,,,0,0,.11594203,0
NORTHUMBERLAND,.80000001,0,0,,,1,0,.064000003,.11428571
NORTHUMBERLAND,1,0,0,,,0,0,.20512821,0
NORTHUMBERLAND,.32142857,0,0,,,1,0,0,.10714286
NORTHUMBERLAND,.63999999,0,0,,,0,0,.06779661,.16
NORTHUMBERLAND,.53750002,2,0,,,0,0,.41768292,.1125
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.5,1,0,,,0,0,,.2857143
NORTHUMBERLAND,.43209878,0,0,,,0,0,.42414862,.22222222
NORTHUMBERLAND,.57499999,0,0,,,0,0,.7326203,.2
NORTHUMBERLAND,.89473683,0,0,,,0,0,.22535211,0
NORTHUMBERLAND,.061452515,0,0,,,0,0,.011315417,.05027933
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.4074074,1,0,,,0,0,0,.037037037
NORTHUMBERLAND,1,1,0,,,0,0,.11940298,0
NORTHUMBERLAND,.55555558,0,0,,,0,0,.025531914,0
NORTHUMBERLAND,.82608694,0,0,,,0,0,.063157894,.086956523
NORTHUMBERLAND,.74603176,0,0,,0,0,0,.026431719,.11111111
NORTHUMBERLAND,.80000001,0,0,,,0,0,.056603774,.16
NORTHUMBERLAND,.65217394,0,0,,,0,0,.056074765,.26086956
NORTHUMBERLAND,.82857144,1,0,,,0,0,.037500001,.14285715
NORTHUMBERLAND,.73913044,1,0,,,0,0,.054545455,.13043478
NORTHUMBERLAND,1,0,0,,,0,0,.1875,0
NORTHUMBERLAND,1,0,0,,,0,0,.13953489,0
NORTHUMBERLAND,.375,0,0,,,0,0,0,.083333336
NORTHUMBERLAND,.8611111,0,0,,,0,0,.035502959,.083333336
NORTHUMBERLAND,.66666669,0,0,,,0,0,.12,0
NORTHUMBERLAND,.48214287,2,0,,,0,0,.027149322,.21428572
NORTHUMBERLAND,.84210527,0,0,,,0,0,.037974682,.13157895
NORTHUMBERLAND,.94285715,0,0,,,0,0,.063157894,.057142857
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,1,0,0,,,0,0,.077922076,0
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,1,0,0,,,0,0,.032258064,0
NORTHUMBERLAND,.73333335,1,0,,,0,0,.01904762,.13333334
NORTHUMBERLAND,1,1,0,,,0,0,0,0
NORTHUMBERLAND,.37692308,1,0,,0,1,0,.0040650405,.2923077
NORTHUMBERLAND,.87234044,1,0,,,0,0,.009708738,.08510638
NORTHUMBERLAND,.7368421,0,0,,,0,0,.021276595,.052631579
NORTHUMBERLAND,.7758621,2,0,,,0,0,.010810811,.12068965
NORTHUMBERLAND,.25999999,2,0,,,0,0,.0094339624,.1
NORTHUMBERLAND,.69354838,1,0,,,0,0,.0073260074,.20967741
NORTHUMBERLAND,1,0,0,,,0,0,.068965517,0
NORTHUMBERLAND,.63793105,1,0,,,0,0,0,.12068965
NORTHUMBERLAND,.90476191,2,0,,,0,0,.087499999,.047619049
NORTHUMBERLAND,.74691355,0,0,,,0,0,.011475409,.15432099
NORTHUMBERLAND,.83333331,0,0,,,0,0,0,.15384616
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.86486489,0,0,,,0,0,0,.13513513
NORTHUMBERLAND,.84615386,0,0,,,0,0,0,.07692308
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,.77777779,0,0,,,0,0,0,.22222222
NORTHUMBERLAND,.96551722,1,0,,,0,0,,.034482758
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.29931971,1,0,,,0,0,.37265918,.53741497
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.52739727,0,0,,0,0,0,.32569557,.21232876
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.8888889,1,0,,,0,0,,.11111111
NORTHUMBERLAND,.75824177,0,0,,,0,0,.6567657,.18681319
NORTHUMBERLAND,.96666664,0,0,,,0,0,,0
NORTHUMBERLAND,1,0,0,,,0,0,0,0
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.89999998,0,0,,,0,0,,.025
NORTHUMBERLAND,,2,0,,,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.42105263,0,0,,,0,0,0,.20526315
NORTHUMBERLAND,,0,0,,,1,0,,
NORTHUMBERLAND,.75,0,0,,,0,0,,.1
NORTHUMBERLAND,.9285714,0,0,,,0,0,,.071428575
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.82352942,0,0,,,0,0,,.17647059
NORTHUMBERLAND,.38461539,0,0,,,0,0,,.23076923
NORTHUMBERLAND,.96153843,0,0,,,0,0,0,0
NORTHUMBERLAND,.60000002,0,0,,,0,0,0,.40000001
NORTHUMBERLAND,,1,0,,,1,0,,
NORTHUMBERLAND,,0,0,,,1,0,,
NORTHUMBERLAND,.85714287,0,0,,,0,0,,.14285715
NORTHUMBERLAND,.89999998,1,0,,,0,0,,.1
NORTHUMBERLAND,.56756759,0,0,,,0,0,0,.2972973
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,1,0,,,1,0,,
NORTHUMBERLAND,.78378379,1,0,,,0,0,.47407407,.13513513
NORTHUMBERLAND,.60526317,0,0,,,0,0,.75294119,.13157895
NORTHUMBERLAND,.67500001,0,0,,,0,0,.4050633,.175
NORTHUMBERLAND,1,1,0,,,0,0,,0
NORTHUMBERLAND,.64705884,1,0,,,0,0,,.05882353
NORTHUMBERLAND,.88461536,0,0,,0,1,0,.54700857,.11538462
NORTHUMBERLAND,.19083969,0,0,,1,1,0,.010606954,.45801526
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.10876133,3,0,1,,1,0,0,.25579053
NORTHUMBERLAND,.4710145,1,0,,,1,0,0,.068840578
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.64925373,2,0,,,0,0,.0035650623,.24626866
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.22535211,0,0,,0,0,0,.014457831,.40845069
NORTHUMBERLAND,.17424242,0,0,,,0,0,0,.15909091
NORTHUMBERLAND,.8888889,0,0,,,0,0,0,0
NORTHUMBERLAND,.47058824,0,0,,,0,0,0,.35294119
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,.21276596,0,0,,0,0,0,0,.43617022
NORTHUMBERLAND,.86666667,0,0,,,1,0,0,.033333335
NORTHUMBERLAND,.71666664,0,0,,,0,0,0,.15000001
NORTHUMBERLAND,.75,1,0,,,0,0,0,0
NORTHUMBERLAND,.82191783,0,0,,,0,0,0,.16438356
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.77611941,0,0,,,0,0,0,0
NORTHUMBERLAND,.73076922,0,0,,,0,0,0,.11538462
NORTHUMBERLAND,.56,1,0,,,0,0,.086956523,.28
NORTHUMBERLAND,.39285713,0,0,,,0,0,.077669904,.10714286
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.90909094,0,0,,,0,0,.090909094,.090909094
NORTHUMBERLAND,.5,0,0,,,0,0,.094117649,.20833333
NORTHUMBERLAND,.17880794,0,2,,0,0,1,.013029316,.57615894
NORTHUMBERLAND,.875,0,0,,,0,0,.2857143,0
NORTHUMBERLAND,.47058824,2,0,,,0,0,.125,.41176471
NORTHUMBERLAND,.53968257,1,0,,,0,0,.06477733,.047619049
NORTHUMBERLAND,.35294119,0,0,,,0,0,.11188811,.088235296
NORTHUMBERLAND,.625,0,0,,,0,0,.053691275,.125
NORTHUMBERLAND,.90909094,0,0,,,0,0,.082474224,.045454547
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,.80701756,0,0,,,0,0,.034188036,.070175439
NORTHUMBERLAND,1,0,0,,,0,0,.5714286,0
NORTHUMBERLAND,.74074072,0,0,,,0,0,.068376072,0
NORTHUMBERLAND,.36764705,1,0,,,0,0,.028070176,.30882353
NORTHUMBERLAND,.42105263,0,0,,,0,0,.074766353,0
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,1,0,0,,,0,0,0,0
NORTHUMBERLAND,.64285713,1,0,,,0,0,.018348623,.011904762
NORTHUMBERLAND,.78750002,1,0,,,0,0,.019543974,.087499999
NORTHUMBERLAND,.3877551,0,0,,,0,0,.015584416,.24489796
NORTHUMBERLAND,.65600002,0,0,,,1,0,0,.092
NORTHUMBERLAND,.70434785,0,0,,,0,0,.015075377,.17391305
NORTHUMBERLAND,.83749998,0,0,,0,0,0,.019480519,.1375
NORTHUMBERLAND,.8214286,0,0,,,0,0,.056603774,.10714286
NORTHUMBERLAND,.58333331,0,0,,,0,0,.63366336,.125
NORTHUMBERLAND,.90322578,0,0,,,0,0,.83116883,.032258064
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.66666669,1,0,,,0,0,.46715328,.083333336
NORTHUMBERLAND,1,1,0,,,0,0,.68817204,0
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,.86666667,1,0,,,0,0,,.13333334
NORTHUMBERLAND,.39285713,1,0,,,0,0,.29357797,.48214287
NORTHUMBERLAND,.80434781,1,0,,,0,0,.77575755,.13043478
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,,0,0,,0,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.40000001,1,0,,,0,0,.61538464,.14285715
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,1,1,0,,,0,0,,0
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.81395346,0,0,,,0,0,.38095239,.069767445
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.89655173,0,0,,,0,0,,.068965517
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.85714287,0,0,,,0,0,,.047619049
NORTHUMBERLAND,.75,0,0,,,0,0,,.125
NORTHUMBERLAND,.69999999,0,0,,,0,0,,.2
NORTHUMBERLAND,.3131313,0,0,,,0,0,.088154271,.37878788
NORTHUMBERLAND,.58333331,0,0,,,1,0,0,.027777778
NORTHUMBERLAND,.69999999,0,0,,,0,0,0,.15000001
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,1,0,0,,,0,0,0,0
NORTHUMBERLAND,.60624999,0,0,,,0,0,.13996316,.26875001
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.0022624435,0,0,,1,0,0,0,.51885372
NORTHUMBERLAND,.5925926,0,0,,,0,0,0,.11111111
NORTHUMBERLAND,.65909094,0,0,,,0,0,0,.13636364
NORTHUMBERLAND,.4054054,0,0,,,0,0,.40838853,.1891892
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.72972971,0,0,,,0,0,.24503312,.16216215
NORTHUMBERLAND,.46268657,0,0,,,0,0,.25255972,.11940298
NORTHUMBERLAND,,1,0,,,1,0,,
NORTHUMBERLAND,.14150943,0,0,,,0,0,.23922414,.56603771
NORTHUMBERLAND,.96153843,1,0,,,0,0,,.03846154
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.06668935,0,0,,,0,0,0,.16638312
NORTHUMBERLAND,.15328467,0,0,,,0,0,0,.17518248
NORTHUMBERLAND,.31578946,0,0,,,0,0,.2324159,.039473683
NORTHUMBERLAND,.41850221,0,0,,,0,0,.092682928,.47136563
NORTHUMBERLAND,.88571429,1,0,,,0,0,.75247526,0
NORTHUMBERLAND,,2,0,,0,0,0,,
NORTHUMBERLAND,.80000001,0,0,,,0,0,,0
NORTHUMBERLAND,.44382024,4,0,,0,1,0,0,.12921348
NORTHUMBERLAND,.93939394,1,0,,,0,0,.52777779,0
NORTHUMBERLAND,.71428573,0,0,,,0,0,.247557,.15476191
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.54666668,0,0,,,0,0,.90756303,.26666668
NORTHUMBERLAND,.65957445,0,0,,,0,0,,.21276596
NORTHUMBERLAND,.60714287,0,0,,,0,0,.42519686,.32142857
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.80000001,1,0,,,0,0,.40000001,.044444446
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.83333331,1,0,,,0,0,,.16666667
NORTHUMBERLAND,1,2,0,1,,0,0,0,0
NORTHUMBERLAND,.78947371,0,0,,,0,0,.00085178873,.078947365
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.54545456,1,0,,,0,0,.33128834,.25454545
NORTHUMBERLAND,.61538464,0,0,,,0,0,.020408163,.26923078
NORTHUMBERLAND,1,0,0,,,0,0,.0625,0
NORTHUMBERLAND,.65384614,0,0,,,0,0,.02,.26923078
NORTHUMBERLAND,.61538464,0,0,,,0,0,.024390243,.07692308
NORTHUMBERLAND,.7037037,0,0,,,0,0,.022222223,.074074075
NORTHUMBERLAND,1,0,0,,,0,0,.025641026,0
NORTHUMBERLAND,.70833331,1,0,,,0,0,.023809524,.25
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,1,0,,0,0,0,,
NORTHUMBERLAND,.5,0,0,,,0,0,.32352942,0
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.72072071,0,0,,,0,0,.010126582,.1981982
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.94444442,1,0,,,0,0,0,.055555556
NORTHUMBERLAND,.55000001,0,0,,,0,0,0,.30000001
NORTHUMBERLAND,.5714286,0,0,,,0,0,0,.10204082
NORTHUMBERLAND,.86153847,3,0,,,0,0,0,.10769231
NORTHUMBERLAND,.5625,0,0,,,0,0,0,.0625
NORTHUMBERLAND,,2,0,,,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.7962963,2,0,,,0,0,.042328041,.11111111
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.74418604,1,0,,,0,0,.024390243,.11627907
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.20769231,0,0,,0,0,0,.0077071292,.47692308
NORTHUMBERLAND,1,0,0,,,0,0,.17391305,0
NORTHUMBERLAND,.6056338,0,0,,,0,0,.014814815,.33802816
NORTHUMBERLAND,.33333334,0,0,,,0,0,.015936255,.27536231
NORTHUMBERLAND,.8888889,0,0,,,0,0,0,0
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.4375,0,0,,,0,0,0,.125
NORTHUMBERLAND,.66666669,0,0,,,0,0,0,0
NORTHUMBERLAND,1,0,0,,,0,0,0,0
NORTHUMBERLAND,.53846157,0,0,,,0,0,0,.46153846
NORTHUMBERLAND,.2857143,0,0,,,0,0,0,0
NORTHUMBERLAND,.76404494,0,1,,0,0,1,0,0
NORTHUMBERLAND,.72727275,0,0,,,0,0,.68372095,.27272728
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.41025642,0,0,,,0,0,,.41025642
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.2857143,0,0,,,0,0,.14497042,.40336135
NORTHUMBERLAND,.5,0,0,,,0,0,,.20588236
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.42424244,0,0,,,0,0,,.5151515
NORTHUMBERLAND,.6111111,0,0,,,0,0,.76165801,.31481481
NORTHUMBERLAND,.66666669,0,0,,,0,0,,.16666667
NORTHUMBERLAND,.80000001,0,0,,,0,0,,.15000001
NORTHUMBERLAND,.40000001,1,0,,,0,0,,0
NORTHUMBERLAND,.90909094,0,0,,,0,0,,.090909094
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.77777779,0,0,,,0,0,,.22222222
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.83333331,0,0,,,0,0,,.16666667
NORTHUMBERLAND,.32080925,0,0,,,0,0,.11377709,.39017341
NORTHUMBERLAND,.60000002,0,0,,,0,0,,0
NORTHUMBERLAND,.63999999,0,0,,,0,0,,.36000001
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.36363637,0,0,,,0,0,,0
NORTHUMBERLAND,.75,0,0,,,0,0,,0
NORTHUMBERLAND,.72222221,0,0,,,0,0,.0080321282,.2037037
NORTHUMBERLAND,.64444447,0,0,,,0,0,0,.13333334
NORTHUMBERLAND,.78571427,0,0,,,0,0,0,.035714287
NORTHUMBERLAND,.96153843,0,0,,,0,0,0,.03846154
NORTHUMBERLAND,.66666669,0,0,,,0,0,0,.095238097
NORTHUMBERLAND,.95945948,0,0,,,0,0,0,.013513514
NORTHUMBERLAND,.24137931,0,0,,,0,0,0,.43103448
NORTHUMBERLAND,.65853661,1,0,,,0,0,.080536909,.16260162
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.60000002,0,0,,,0,0,0,0
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,.5,0,0,,,0,0,0,0
NORTHUMBERLAND,1,0,0,,,0,0,0,0
NORTHUMBERLAND,.61904764,1,0,,,0,0,0,.23809524
NORTHUMBERLAND,.45833334,1,0,,,0,0,,.29166666
NORTHUMBERLAND,.75,1,0,,,0,0,,.1875
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.41176471,0,0,,,0,0,,.17647059
NORTHUMBERLAND,.21333334,0,0,,0,0,0,.34230769,.42666668
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.59090906,0,0,,,0,0,,0
NORTHUMBERLAND,.72307694,0,0,,,0,0,.38362068,.12307692
NORTHUMBERLAND,.78048778,0,0,,,0,0,0,.12195122
NORTHUMBERLAND,1,0,0,,,0,0,0,0
NORTHUMBERLAND,.80701756,1,0,,,0,0,0,.10526316
NORTHUMBERLAND,,0,0,3,,0,0,,
NORTHUMBERLAND,.80000001,0,0,,,0,0,.06666667,0
NORTHUMBERLAND,1,0,0,,,0,0,.060606062,0
NORTHUMBERLAND,.58823532,0,0,,,0,0,.029850746,.17647059
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,.66666669,0,0,,0,0,0,.11764706,0
NORTHUMBERLAND,.66666669,0,0,,,0,0,.090909094,.16666667
NORTHUMBERLAND,.34482759,1,0,,,0,0,.02739726,.20689656
NORTHUMBERLAND,1,0,0,,,0,0,.0625,0
NORTHUMBERLAND,.25842696,1,0,,,0,0,.0059880242,.30337077
NORTHUMBERLAND,1,0,0,,,0,0,.05882353,0
NORTHUMBERLAND,.46511629,1,0,,,0,0,.003215434,.36046511
NORTHUMBERLAND,.81578946,1,0,,,0,0,.00729927,.15789473
NORTHUMBERLAND,.95652175,0,0,,,0,0,.012048192,.043478262
NORTHUMBERLAND,.84615386,0,0,,,0,0,0,0
NORTHUMBERLAND,,0,0,1,,0,0,,
NORTHUMBERLAND,.31609195,2,0,,0,0,0,.0033175356,.2605364
NORTHUMBERLAND,.83333331,1,0,,,0,0,0,.16666667
NORTHUMBERLAND,.74193549,0,0,,,0,0,.051282052,.16129032
NORTHUMBERLAND,.77777779,0,0,,,0,0,.18181819,0
NORTHUMBERLAND,.83333331,0,0,,,0,0,.16216215,0
NORTHUMBERLAND,.66666669,0,0,,,0,0,.07692308,.11111111
NORTHUMBERLAND,1,0,0,,,0,0,.375,0
NORTHUMBERLAND,.76190478,0,0,,,0,0,.070588239,.23809524
NORTHUMBERLAND,.875,0,0,,,0,0,.11320755,0
NORTHUMBERLAND,.51851851,0,0,,0,0,0,.030927835,.2962963
NORTHUMBERLAND,.77777779,0,0,,,0,0,.16666667,.11111111
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,1,0,0,,,0,0,.54545456,0
NORTHUMBERLAND,1,0,0,,,0,0,.14634146,0
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,5,.5,,1,1,1,,
NORTHUMBERLAND,.060311284,0,0,,,0,0,.02210797,.49416342
NORTHUMBERLAND,,0,.5,,,0,1,,
NORTHUMBERLAND,.68041235,0,0,,,0,0,.23369566,.10309278
NORTHUMBERLAND,.94117647,0,0,,,0,0,,0
NORTHUMBERLAND,.89285713,1,0,,,0,0,.85148513,.071428575
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,.84615386,2,0,,,0,0,,.07692308
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,2,1,,,0,1,,
NORTHUMBERLAND,.47560975,0,0,,,0,0,.055718474,.20731707
NORTHUMBERLAND,.5,0,0,,,0,0,.2375,.13636364
NORTHUMBERLAND,,0,0,2,,0,0,,
NORTHUMBERLAND,,0,0,2,,0,0,,
NORTHUMBERLAND,,1,0,,,1,0,,
NORTHUMBERLAND,,0,0,2,,0,0,,
NORTHUMBERLAND,,1,0,2,,0,0,,
NORTHUMBERLAND,.20872866,2,0,2,,0,0,0,.21631879
NORTHUMBERLAND,,0,0,2,,0,0,,
NORTHUMBERLAND,.66923076,0,0,,,0,0,0,.1923077
NORTHUMBERLAND,.70652175,0,0,,,0,0,0,.26086956
NORTHUMBERLAND,.57575756,0,0,,,0,0,0,.30303031
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,.48351648,1,0,,,0,0,.08530806,.1978022
NORTHUMBERLAND,.45512819,1,0,,,0,0,.019313306,.21153846
NORTHUMBERLAND,.3442623,0,0,,0,0,0,.15517241,.45901638
NORTHUMBERLAND,.57407409,0,0,,,0,0,.17518248,.19444445
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.90476191,0,0,,,0,0,.19251336,.047619049
NORTHUMBERLAND,.80645162,0,0,,,0,0,0,.12903225
NORTHUMBERLAND,.91666669,1,0,,,0,0,0,.041666668
NORTHUMBERLAND,.85714287,0,0,,,0,0,0,.081632651
NORTHUMBERLAND,.34513274,3,0,,,0,0,0,.33628318
NORTHUMBERLAND,.29166666,1,0,,,0,0,0,.041666668
NORTHUMBERLAND,.49411765,0,0,,,0,0,0,.10588235
NORTHUMBERLAND,.77777779,0,0,,,0,0,0,.11111111
NORTHUMBERLAND,.49668875,0,0,,,0,0,0,.20529801
NORTHUMBERLAND,.39534885,0,0,,,0,0,0,.25581396
NORTHUMBERLAND,1,0,0,,,0,0,0,0
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.90909094,1,0,,,0,0,,.090909094
NORTHUMBERLAND,.64705884,1,0,,,0,0,.625,.05882353
NORTHUMBERLAND,1,1,0,,,0,0,,0
NORTHUMBERLAND,.81481481,0,0,,,0,0,.34188035,.18518518
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.74358976,0,0,,,0,0,.12539186,.23076923
NORTHUMBERLAND,.78048778,0,0,,,0,0,.30769232,.21951219
NORTHUMBERLAND,.9130435,0,0,,,0,0,.25,.043478262
NORTHUMBERLAND,.55813956,1,0,,,0,0,.26666668,.27906978
NORTHUMBERLAND,.31623933,0,0,,,0,0,.084745765,.35897437
NORTHUMBERLAND,.68181819,0,0,,,0,0,.5633803,.045454547
NORTHUMBERLAND,.80000001,0,0,,,0,0,,0
NORTHUMBERLAND,1,0,0,,,0,0,.85106385,0
NORTHUMBERLAND,.56,0,0,,,0,0,.30143541,.18000001
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,.53921568,0,0,,,0,0,0,.18627451
NORTHUMBERLAND,.80000001,0,0,,,0,0,.88732392,.13333334
NORTHUMBERLAND,.41176471,0,0,,,0,0,,.17647059
NORTHUMBERLAND,.55555558,0,0,,,0,0,.92647058,.22222222
NORTHUMBERLAND,,0,0,,0,0,0,,
NORTHUMBERLAND,1,0,0,,,0,0,,0
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.88,0,0,,,0,0,.77777779,0
NORTHUMBERLAND,.45945945,0,0,,,0,0,.36000001,.13513513
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.045454547,1,0,,,0,0,.0019221528,.1780303
NORTHUMBERLAND,.45454547,0,0,,,0,0,.039999999,.5
NORTHUMBERLAND,1,0,0,,,0,0,0,0
NORTHUMBERLAND,1,1,0,,,0,0,.33333334,0
NORTHUMBERLAND,.9285714,0,0,,,0,0,.07272727,0
NORTHUMBERLAND,.95555556,1,0,,,0,0,.022857143,.044444446
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,.077441074,1,0,,,0,0,0,.51851851
NORTHUMBERLAND,.5471698,0,0,,,0,0,0,.18867925
NORTHUMBERLAND,.14345992,0,0,,,0,0,0,.10548523
NORTHUMBERLAND,.66666669,0,0,,,0,0,0,.11111111
NORTHUMBERLAND,.25274727,1,0,,,0,0,0,.31868133
NORTHUMBERLAND,.13274336,0,0,,,0,0,0,.097345136
NORTHUMBERLAND,.8125,0,0,,,0,0,0,.0625
NORTHUMBERLAND,.076732673,1,0,,,0,0,0,.17574258
NORTHUMBERLAND,.12254902,0,0,,,0,0,0,.093137257
NORTHUMBERLAND,.41176471,0,0,18,,0,0,.4417178,.14285715
NORTHUMBERLAND,.076388888,1,0,11,,0,0,.2278481,.18055555
NORTHUMBERLAND,.06185567,0,0,3,,0,0,.066420667,.14432989
NORTHUMBERLAND,.096153848,0,0,4,,0,0,.15964523,.10576923
NORTHUMBERLAND,.048082426,0,0,4,,0,0,.0065771444,.57412708
NORTHUMBERLAND,.077120826,1,0,8,,0,0,.021717273,.16452442
NORTHUMBERLAND,.0059171598,4,0,3,,0,0,.0053380784,.55367708
NORTHUMBERLAND,.75247526,0,0,6,0,1,0,.10027855,.1980198
NORTHUMBERLAND,,1,0,1,,1,0,,
NORTHUMBERLAND,.64583331,1,0,,,0,0,0,.22916667
NORTHUMBERLAND,.032799389,0,1,,,0,1,0,.13577422
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,,1,0,,,0,0,,
NORTHUMBERLAND,,0,0,,,0,0,,
NORTHUMBERLAND,,1,0,,,0,0,,
