STARTcounty,copyhold_count,market_1600,agr_share,ind_share,NrGentry,mills,mill,valordummy,perc_catholics_1800
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,,,,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,
NORTHAMPTONSHIRE,,,,,0,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,1,,,0,0,0,0,1
NORTHAMPTONSHIRE,,,0,0,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,1,,,1,1,1,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,0,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,,,,0,
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,1
NORTHAMPTONSHIRE,,,,,,,,0,
NORTHAMPTONSHIRE,,,0,0,1,1,1,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,1,,,,,,0,1
NORTHAMPTONSHIRE,,1,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,,,,0,1
NORTHAMPTONSHIRE,,,,,,,,0,
NORTHAMPTONSHIRE,,,,,1,0,0,1,
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,1,,,,,,0,1
NORTHAMPTONSHIRE,,1,,,0,0,0,0,
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,,,,0,1
NORTHAMPTONSHIRE,,,,,,,,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,,,,0,
NORTHAMPTONSHIRE,,,,,,,,1,1
NORTHAMPTONSHIRE,,,,,,,,0,
NORTHAMPTONSHIRE,,,,,,,,1,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,
NORTHAMPTONSHIRE,,1,,,1,1,1,0,1
NORTHAMPTONSHIRE,,1,,,,,,0,
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,0,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,1,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,1
NORTHAMPTONSHIRE,,1,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,1
NORTHAMPTONSHIRE,,,.60000002,.1,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,,,,0,
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,1,0,0,0,0,0,0,1
NORTHAMPTONSHIRE,,,,,,,,1,1
NORTHAMPTONSHIRE,,,,,,,,0,1
NORTHAMPTONSHIRE,,,,,,,,0,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,1,
NORTHAMPTONSHIRE,,1,0,0,1,1,1,1,
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,,,,0,
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,1,,,1,0,0,1,1
NORTHAMPTONSHIRE,,1,,,1,0,0,0,
NORTHAMPTONSHIRE,,,,,1,0,0,1,
NORTHAMPTONSHIRE,,1,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,0,0,0,1,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,1
NORTHAMPTONSHIRE,,,,,,,,0,
NORTHAMPTONSHIRE,,,,,1,0,0,0,
NORTHAMPTONSHIRE,,,,,,,,0,
NORTHAMPTONSHIRE,,,0,0,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,,,,0,
NORTHAMPTONSHIRE,,,,,,,,0,1
NORTHAMPTONSHIRE,,,,,0,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,,,,1,
NORTHAMPTONSHIRE,,1,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,,,,0,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,
NORTHAMPTONSHIRE,,1,,,,,,1,1
NORTHAMPTONSHIRE,,1,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,1,1,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,0,0,0,0,1
NORTHAMPTONSHIRE,,,,,,,,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,1,,,1,0,0,0,1
NORTHAMPTONSHIRE,,1,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,1,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,1,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,,,,0,1
NORTHAMPTONSHIRE,,1,,,1,0,0,1,1
NORTHAMPTONSHIRE,,1,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,,,,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHAMPTONSHIRE,,,,,1,0,0,1,1
NORTHAMPTONSHIRE,,,,,1,0,0,0,1
NORTHUMBERLAND,,1,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,1,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,1,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,,,,1,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,1,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,1,1,0,1
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,1,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,1,1,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,0,1,1,0,1
NORTHUMBERLAND,,,,,1,1,1,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,1,,,1,0,0,1,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,1,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,1,1,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,0,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,1,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,1,
NORTHUMBERLAND,,,,,,,,1,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,1,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,1,,,1,0,0,1,1
NORTHUMBERLAND,,1,,,1,0,0,1,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,1,1
NORTHUMBERLAND,,,,,,,,1,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,1,,,,,,0,1
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,1,,,1,0,0,0,1
NORTHUMBERLAND,,,,,0,0,0,1,1
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,1,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,1,1,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,1,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,1,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,1,1,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,1,,,0,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,1,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,1,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,1,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,1,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,1,,,,,,1,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,1,1,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,1,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,1,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,1,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,0,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,1,1,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,0,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,1,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,0,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,1,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,1,1,1,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,1,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,1,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,1,,,1,1,1,1,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,1,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,1,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,1,1,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,0,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,0,0,0,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,1,,,0,0,0,0,
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,0,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,
NORTHUMBERLAND,,,,,1,0,0,0,1
NORTHUMBERLAND,,,,,,,,0,1
NORTHUMBERLAND,,,,,1,0,0,0,1
